timestamp,vibration,current,temperature
2025-01-01T00:53:00,0.2067,12.5594,71.7664
2025-01-01T00:54:00,0.2769,12.8542,55.7315
2025-01-01T00:55:00,0.3218,14.6284,69.7065
2025-01-01T00:56:00,0.3085,12.4371,68.1370
2025-01-01T00:57:00,0.3056,11.8966,75.0410
2025-01-01T00:58:00,0.3690,14.1507,58.8416
2025-01-01T00:59:00,0.1966,12.2556,65.5387
2025-01-01T01:00:00,0.3310,11.0803,67.5483
2025-01-01T01:01:00,0.3636,13.1151,72.5344
2025-01-01T01:02:00,0.2644,12.1471,78.7210
2025-01-01T01:03:00,0.2299,12.2961,68.2428
2025-01-01T01:04:00,0.2610,12.5099,73.4949
2025-01-01T01:05:00,0.2906,12.6405,76.0672
2025-01-01T01:06:00,0.3091,14.2331,66.2976
2025-01-01T01:07:00,0.2543,11.1427,67.5923
2025-01-01T01:08:00,0.3037,12.4178,72.7382
2025-01-01T01:09:00,0.2608,11.6414,63.2039
2025-01-01T01:10:00,0.2335,13.5164,71.3283
2025-01-01T01:11:00,0.3647,14.1230,72.5997
2025-01-01T01:12:00,0.2349,16.2162,72.3379
2025-01-01T01:13:00,0.2791,12.8332,74.9015
2025-01-01T01:14:00,0.3716,12.3618,70.5928
2025-01-01T01:15:00,0.1925,8.6319,67.5343
2025-01-01T01:16:00,0.3573,12.5398,69.8861
2025-01-01T01:17:00,0.2925,11.2999,73.5338
2025-01-01T01:18:00,0.1833,12.4709,66.3696
2025-01-01T01:19:00,0.2688,12.5999,62.3752
2025-01-01T01:20:00,0.4042,15.7198,62.8460
2025-01-01T01:21:00,0.2975,12.2107,69.0969
2025-01-01T01:22:00,0.2826,14.3812,71.2910
2025-01-01T01:23:00,0.2956,12.1366,61.5909
2025-01-01T01:24:00,0.3529,13.0149,70.2572
2025-01-01T01:25:00,0.3710,14.7304,78.8706
2025-01-01T01:26:00,0.2676,14.2899,63.9989
2025-01-01T01:27:00,0.3641,13.1847,69.0633
2025-01-01T01:28:00,0.2338,11.1563,81.0604
2025-01-01T01:29:00,0.3238,11.1978,67.7981
2025-01-01T01:30:00,0.2936,15.4368,67.0710
2025-01-01T01:31:00,0.2053,14.3642,69.9622
2025-01-01T01:32:00,0.3007,14.0552,63.6532
2025-01-01T01:33:00,0.3450,13.8001,67.6751
2025-01-01T01:34:00,0.4257,11.5412,72.0419
2025-01-01T01:35:00,0.2848,12.4594,64.0150
2025-01-01T01:36:00,0.2135,13.3542,71.2926
2025-01-01T01:37:00,0.2471,11.9355,67.7140
2025-01-01T01:38:00,0.3046,12.1185,67.5199
2025-01-01T01:39:00,0.3294,12.7499,77.9768
2025-01-01T01:40:00,0.3070,12.1571,67.9058
2025-01-01T01:41:00,0.2058,11.5937,70.9605
2025-01-01T01:42:00,0.3456,10.6753,72.6607
2025-01-01T01:43:00,0.3584,13.7110,67.7748
2025-01-01T01:44:00,0.3200,12.0412,70.1012
2025-01-01T01:45:00,0.2557,11.8819,76.1532
2025-01-01T01:46:00,0.2752,11.3528,65.9615
2025-01-01T01:47:00,0.2484,13.4348,58.8138
2025-01-01T01:48:00,0.3001,13.5572,64.7733
2025-01-01T01:49:00,0.2959,12.5339,65.0317
2025-01-01T01:50:00,0.3037,11.2306,66.4351
2025-01-01T01:51:00,0.3028,12.6030,68.9408
2025-01-01T01:52:00,0.4086,14.1326,66.1059
2025-01-01T01:53:00,0.1901,11.8176,65.7661
2025-01-01T01:54:00,0.2922,14.0726,75.0528
2025-01-01T01:55:00,0.2844,14.0872,74.1556
2025-01-01T01:56:00,0.3603,12.2480,79.7506
2025-01-01T01:57:00,0.2949,12.0994,75.8325
2025-01-01T01:58:00,0.3019,9.4468,68.0262
2025-01-01T01:59:00,0.2939,11.6358,76.0329
2025-01-01T02:00:00,0.2144,13.6658,70.3539
2025-01-01T02:01:00,0.3935,13.0626,71.9756
2025-01-01T02:02:00,0.3295,11.3205,67.1022
2025-01-01T02:03:00,0.2569,11.9878,77.1402
2025-01-01T02:04:00,0.2293,11.1667,74.6576
2025-01-01T02:05:00,0.2857,13.4319,63.4843
2025-01-01T02:06:00,0.1616,15.3712,75.1627
2025-01-01T02:07:00,0.4248,11.7843,71.3834
2025-01-01T02:08:00,0.2408,12.7205,76.0355
2025-01-01T02:09:00,0.3027,12.5219,70.2940
2025-01-01T02:10:00,0.2100,11.8714,72.7394
2025-01-01T02:11:00,0.2725,11.6194,60.9423
2025-01-01T02:12:00,0.2886,12.4418,68.2721
2025-01-01T02:13:00,0.3200,12.7980,63.9187
2025-01-01T02:14:00,0.2944,12.5956,75.9445
2025-01-01T02:15:00,0.3329,13.8547,65.5837
2025-01-01T02:16:00,0.3066,11.5128,78.7589
2025-01-01T02:17:00,0.2583,11.4661,63.8996
2025-01-01T02:18:00,0.3663,9.6005,69.5323
2025-01-01T02:19:00,0.3783,14.1370,66.9901
2025-01-01T02:20:00,0.2597,13.9195,73.8962
2025-01-01T02:21:00,0.2772,13.2342,67.4614
2025-01-01T02:22:00,0.3407,14.2960,69.4639
2025-01-01T02:23:00,0.2812,13.1876,61.9316
2025-01-01T02:24:00,0.3350,14.3390,72.3774
2025-01-01T02:25:00,0.3292,13.0079,75.8478
2025-01-01T02:26:00,0.1728,10.1177,77.0087
2025-01-01T02:27:00,0.2791,12.7737,73.3227
2025-01-01T02:28:00,0.2847,12.7575,70.1722
2025-01-01T02:29:00,0.3057,11.3944,67.4510
2025-01-01T02:30:00,0.3301,13.0933,70.9183
2025-01-01T02:31:00,0.2700,12.9608,74.2800
2025-01-01T02:32:00,0.2884,11.5983,71.1661
2025-01-01T02:33:00,0.3381,11.8548,68.3799
2025-01-01T02:34:00,0.2720,11.4903,68.0082
2025-01-01T02:35:00,0.3824,11.5325,71.8102
2025-01-01T02:36:00,0.3550,14.2434,64.0584
2025-01-01T02:37:00,0.3552,12.9403,78.8451
2025-01-01T02:38:00,0.2429,11.6701,64.9253
2025-01-01T02:39:00,0.2690,12.3161,62.3960
2025-01-01T02:40:00,0.3551,13.2606,69.3642
2025-01-01T02:41:00,0.2986,14.3764,76.2245
2025-01-01T02:42:00,0.3105,14.2940,80.0314
2025-01-01T02:43:00,0.2973,12.3816,74.1474
2025-01-01T02:44:00,0.3240,12.4831,55.4991
2025-01-01T02:45:00,0.2461,13.7212,67.9054
2025-01-01T02:46:00,0.3232,10.4964,75.0492
2025-01-01T02:47:00,0.3065,12.5341,72.0075
2025-01-01T02:48:00,0.2541,15.7418,73.2905
2025-01-01T02:49:00,0.2734,14.6000,63.3147
2025-01-01T02:50:00,0.2533,12.1777,70.7530
2025-01-01T02:51:00,0.2456,11.6228,67.7779
2025-01-01T02:52:00,0.3074,12.9592,67.7730
2025-01-01T02:53:00,0.2462,12.5757,75.8620
2025-01-01T02:54:00,0.2947,12.1392,72.0925
2025-01-01T02:55:00,0.3644,12.0391,67.1549
2025-01-01T02:56:00,0.4195,12.5579,65.4433
2025-01-01T02:57:00,0.2817,11.7939,70.8771
2025-01-01T02:58:00,0.3786,14.4028,64.5625
2025-01-01T02:59:00,0.3316,13.3875,66.2471
2025-01-01T03:00:00,0.3318,11.7988,72.5985
2025-01-01T03:01:00,0.2401,12.0202,65.2155
2025-01-01T03:02:00,0.3840,12.1695,69.8072
2025-01-01T03:03:00,0.3310,11.5045,64.0381
2025-01-01T03:04:00,0.3070,10.9582,65.1239
2025-01-01T03:05:00,0.3297,15.6950,79.6768
2025-01-01T03:06:00,0.2914,14.5099,75.9382
2025-01-01T03:07:00,0.3958,13.0251,71.1852
2025-01-01T03:08:00,0.2868,14.6962,75.4309
2025-01-01T03:09:00,0.3394,12.4520,64.9177
2025-01-01T03:10:00,0.3487,13.3650,73.5577
2025-01-01T03:11:00,0.3059,12.4343,71.1103
2025-01-01T03:12:00,0.3119,12.4740,68.1837
2025-01-01T03:13:00,0.2568,10.8978,75.7302
2025-01-01T03:14:00,0.3569,13.0701,67.3410
2025-01-01T03:15:00,0.2647,11.8781,70.3496
2025-01-01T03:16:00,0.2575,12.7977,76.6580
2025-01-01T03:17:00,0.3069,13.3089,63.7772
2025-01-01T03:18:00,0.2789,12.3751,77.8055
2025-01-01T03:19:00,0.3141,10.6617,71.3996
2025-01-01T03:20:00,0.3028,13.1189,80.7183
2025-01-01T03:21:00,0.3993,12.9310,74.5096
2025-01-01T03:22:00,0.3069,13.9807,63.8601
2025-01-01T03:23:00,0.3123,15.9804,76.4060
2025-01-01T03:24:00,0.3102,13.0691,66.1763
2025-01-01T03:25:00,0.2871,11.9673,72.8745
2025-01-01T03:26:00,0.2792,12.1441,59.2501
2025-01-01T03:27:00,0.2862,13.2385,61.6501
2025-01-01T03:28:00,0.2901,11.3624,68.9645
2025-01-01T03:29:00,0.3566,13.9047,73.5212
2025-01-01T03:30:00,0.2833,13.6318,71.3408
2025-01-01T03:31:00,0.2233,14.0334,65.1855
2025-01-01T03:32:00,0.2488,11.0571,72.3700
2025-01-01T03:33:00,0.2917,12.8786,68.3138
2025-01-01T03:34:00,0.3008,11.8740,70.2070
2025-01-01T03:35:00,0.2721,10.1800,71.7071
2025-01-01T03:36:00,0.3580,11.6566,59.0308
2025-01-01T03:37:00,0.2014,10.9537,65.2425
2025-01-01T03:38:00,0.3033,13.9753,67.4561
2025-01-01T03:39:00,0.2448,8.9238,71.8915
2025-01-01T03:40:00,0.2335,9.8948,65.0525
2025-01-01T03:41:00,0.3174,10.1752,67.3422
2025-01-01T03:42:00,0.2939,9.2339,70.4351
2025-01-01T03:43:00,0.2862,10.4819,61.4385
2025-01-01T03:44:00,0.3694,13.4041,72.4273
2025-01-01T03:45:00,0.3656,10.3859,72.8465
2025-01-01T03:46:00,0.3485,15.1914,72.4821
2025-01-01T03:47:00,0.3510,11.9284,72.8139
2025-01-01T03:48:00,0.3449,11.3344,71.2665
2025-01-01T03:49:00,0.2361,13.9918,70.0976
2025-01-01T03:50:00,0.2594,10.6096,67.6178
2025-01-01T03:51:00,0.3437,10.9644,79.6358
2025-01-01T03:52:00,0.3625,13.6486,67.8877
2025-01-01T03:53:00,0.2457,13.2975,77.7448
2025-01-01T03:54:00,0.3325,10.3932,61.4245
2025-01-01T03:55:00,0.2901,12.1705,74.3985
2025-01-01T03:56:00,0.2907,12.3863,68.4339
2025-01-01T03:57:00,0.3308,12.0395,66.5677
2025-01-01T03:58:00,0.2662,12.6370,75.3006
2025-01-01T03:59:00,0.3135,14.0635,62.5523
2025-01-01T04:00:00,0.3522,12.7961,76.7537
2025-01-01T04:01:00,0.2217,12.2332,64.1073
2025-01-01T04:02:00,0.2798,11.0466,71.1657
2025-01-01T04:03:00,0.3142,10.9460,64.3817
2025-01-01T04:04:00,0.2743,14.3723,71.0262
2025-01-01T04:05:00,0.3852,12.1401,70.8198
2025-01-01T04:06:00,0.3240,14.0065,72.1456
2025-01-01T04:07:00,0.3357,15.2425,71.3318
2025-01-01T04:08:00,0.2952,8.6802,69.0177
2025-01-01T04:09:00,0.2818,10.2238,74.4580
2025-01-01T04:10:00,0.3369,9.9544,63.9443
2025-01-01T04:11:00,0.2779,11.9309,69.1436
2025-01-01T04:12:00,0.2836,12.0690,65.1948
2025-01-01T04:13:00,0.3277,15.6796,71.0691
2025-01-01T04:14:00,0.2612,9.3905,68.6320
2025-01-01T04:15:00,0.3586,12.3372,65.3920
2025-01-01T04:16:00,0.3265,13.2683,63.8814
2025-01-01T04:17:00,0.3075,13.1413,70.3753
2025-01-01T04:18:00,0.3247,11.1693,63.4825
2025-01-01T04:19:00,0.3514,12.0196,71.4891
2025-01-01T04:20:00,0.3165,15.1071,72.3743
2025-01-01T04:21:00,0.2407,12.1371,66.5006
2025-01-01T04:22:00,0.2373,13.3045,67.7517
2025-01-01T04:23:00,0.2206,12.3120,72.7179
2025-01-01T04:24:00,0.2648,12.1273,73.8419
2025-01-01T04:25:00,0.2567,14.8098,71.4168
2025-01-01T04:26:00,0.3499,14.4346,63.9836
2025-01-01T04:27:00,0.3391,14.4334,62.9083
2025-01-01T04:28:00,0.2939,12.6037,70.1918
2025-01-01T04:29:00,0.2692,11.8167,68.4116
2025-01-01T04:30:00,0.3254,13.3762,71.2338
2025-01-01T04:31:00,0.3044,11.2219,72.0186
2025-01-01T04:32:00,0.2627,10.9730,66.5334
2025-01-01T04:33:00,0.2700,14.1733,75.7835
2025-01-01T04:34:00,0.1941,11.9747,74.4547
2025-01-01T04:35:00,0.3699,11.3426,65.1268
2025-01-01T04:36:00,0.3733,10.0106,63.9372
2025-01-01T04:37:00,0.2654,15.1272,71.2681
2025-01-01T04:38:00,0.2220,13.4762,73.8569
2025-01-01T04:39:00,0.3477,11.5228,76.4048
2025-01-01T04:40:00,0.3218,9.7270,68.7827
2025-01-01T04:41:00,0.3385,14.6680,63.0439
2025-01-01T04:42:00,0.2521,13.2478,72.5285
2025-01-01T04:43:00,0.2799,12.9842,78.7356
2025-01-01T04:44:00,0.2586,11.7752,75.9138
2025-01-01T04:45:00,0.2684,11.6558,70.4647
2025-01-01T04:46:00,0.3589,14.8933,67.3117
2025-01-01T04:47:00,0.2705,10.5429,82.9776
2025-01-01T04:48:00,0.2789,12.6704,74.9614
2025-01-01T04:49:00,0.3363,11.7906,70.9745
2025-01-01T04:50:00,0.2624,10.8785,65.2497
2025-01-01T04:51:00,0.3518,13.6316,73.0526
2025-01-01T04:52:00,0.3033,10.6377,74.9893
2025-01-01T04:53:00,0.3035,13.2893,61.5618
2025-01-01T04:54:00,0.3062,11.6620,65.2292
2025-01-01T04:55:00,0.2184,11.5518,74.3179
2025-01-01T04:56:00,0.3283,11.2451,70.9206
2025-01-01T04:57:00,0.2655,11.9939,77.2267
2025-01-01T04:58:00,0.3696,11.9024,68.8319
2025-01-01T04:59:00,0.2221,12.9172,66.7060
2025-01-01T05:00:00,0.2675,13.2097,64.7675
2025-01-01T05:01:00,0.3363,14.0905,82.1974
2025-01-01T05:02:00,0.2841,10.6020,68.9212
2025-01-01T05:03:00,0.3064,10.3887,61.0008
2025-01-01T05:04:00,0.2913,11.9537,67.2955
2025-01-01T05:05:00,0.3041,11.1111,65.0474
2025-01-01T05:06:00,0.3773,11.9361,78.9743
2025-01-01T05:07:00,0.2955,14.2064,61.2583
2025-01-01T05:08:00,0.2518,10.5581,66.7341
2025-01-01T05:09:00,0.2667,10.2220,67.9665
2025-01-01T05:10:00,0.2774,12.6717,69.4447
2025-01-01T05:11:00,0.3156,12.7653,68.6789
2025-01-01T05:12:00,0.2866,13.1524,68.6052
2025-01-01T05:13:00,0.2456,14.5933,66.4184
2025-01-01T05:14:00,0.2351,13.2760,75.9485
2025-01-01T05:15:00,0.2589,11.5339,71.7589
2025-01-01T05:16:00,0.2748,12.1032,65.1403
2025-01-01T05:17:00,0.2862,13.9032,74.6327
2025-01-01T05:18:00,0.2982,10.4648,69.2462
2025-01-01T05:19:00,0.2522,15.5643,66.4588
2025-01-01T05:20:00,0.3136,12.7314,71.3039
2025-01-01T05:21:00,0.2656,13.4009,71.9944
2025-01-01T05:22:00,0.3377,13.4612,67.4078
2025-01-01T05:23:00,0.2154,13.5179,65.4650
2025-01-01T05:24:00,0.2671,14.0949,65.9273
2025-01-01T05:25:00,0.2633,12.2904,67.4889
2025-01-01T05:26:00,0.3106,8.8743,71.5500
2025-01-01T05:27:00,0.1797,12.9466,55.1891
2025-01-01T05:28:00,0.3477,8.4812,71.9300
2025-01-01T05:29:00,0.2775,11.0564,68.5236
2025-01-01T05:30:00,0.3488,12.7025,79.1584
2025-01-01T05:31:00,0.1891,11.7059,71.9324
2025-01-01T05:32:00,0.3238,13.1350,73.3378
2025-01-01T05:33:00,0.3461,11.5730,73.2492
2025-01-01T05:34:00,0.3019,14.6705,76.2052
2025-01-01T05:35:00,0.3411,10.5705,67.6381
2025-01-01T05:36:00,0.3164,11.8142,72.5013
2025-01-01T05:37:00,0.2537,10.3570,60.4956
2025-01-01T05:38:00,0.3203,12.8489,67.9942
2025-01-01T05:39:00,0.2838,10.9902,67.8428
2025-01-01T05:40:00,0.2756,12.9285,70.8344
2025-01-01T05:41:00,0.2296,11.6232,77.2786
2025-01-01T05:42:00,0.3330,11.8397,66.6919
2025-01-01T05:43:00,0.2725,13.1378,74.2929
2025-01-01T05:44:00,0.1994,12.2584,69.0578
2025-01-01T05:45:00,0.2859,14.1739,57.3872
2025-01-01T05:46:00,0.2034,13.9617,75.1102
2025-01-01T05:47:00,0.3369,12.5038,67.0147
2025-01-01T05:48:00,0.2609,10.6453,67.4699
2025-01-01T05:49:00,0.2703,12.1960,72.4704
2025-01-01T05:50:00,0.3089,15.7920,73.3141
2025-01-01T05:51:00,0.3422,11.9760,72.4402
2025-01-01T05:52:00,0.4454,12.9102,65.4350
2025-01-01T05:53:00,0.4700,11.8954,77.4939
2025-01-01T05:54:00,0.5064,17.1175,72.0299
2025-01-01T05:55:00,0.5209,11.6687,69.4582
2025-01-01T05:56:00,0.5282,12.8651,69.2135
2025-01-01T05:57:00,0.6397,15.2224,72.6318
2025-01-01T05:58:00,0.5401,15.8431,56.8933
2025-01-01T05:59:00,0.5484,15.5850,63.5824
2025-01-01T06:00:00,0.4625,13.1729,61.9828
2025-01-01T06:01:00,0.4699,13.1016,67.4463
2025-01-01T06:02:00,0.4541,16.9083,67.9766
2025-01-01T06:03:00,0.4323,13.8193,73.8626
2025-01-01T06:04:00,0.4485,12.4176,74.8233
2025-01-01T06:05:00,0.2825,10.4725,72.6192
2025-01-01T06:06:00,0.2777,13.2091,59.8155
2025-01-01T06:07:00,0.1877,13.7100,70.1543
2025-01-01T06:08:00,0.1251,14.8403,71.5152
2025-01-01T06:09:00,0.1431,10.2660,69.0165
2025-01-01T06:10:00,-0.0201,14.5516,74.5344
2025-01-01T06:11:00,0.0676,15.3320,70.9829
2025-01-01T06:12:00,0.0722,14.2922,70.3268
2025-01-01T06:13:00,0.0857,13.4882,69.6591
2025-01-01T06:14:00,0.0151,17.2274,65.3249
2025-01-01T06:15:00,0.1620,18.2158,56.6192
2025-01-01T06:16:00,0.1167,13.0388,69.3784
2025-01-01T06:17:00,0.1529,13.9122,66.7423
2025-01-01T06:18:00,0.2032,13.1626,79.6626
2025-01-01T06:19:00,0.2218,12.8105,80.9872
2025-01-01T06:20:00,0.3451,13.4368,68.0712
2025-01-01T06:21:00,0.4124,10.5565,70.9036
2025-01-01T06:22:00,0.4541,10.8513,69.7049
2025-01-01T06:23:00,0.3840,13.0869,66.8389
2025-01-01T06:24:00,0.4972,13.1049,73.5704
2025-01-01T06:25:00,0.5140,12.0637,61.6665
2025-01-01T06:26:00,0.5594,13.9171,66.4610
2025-01-01T06:27:00,0.6554,16.0145,64.6413
2025-01-01T06:28:00,0.5545,13.6773,62.8887
2025-01-01T06:29:00,0.5554,16.2315,69.5919
2025-01-01T06:30:00,0.5378,15.4305,67.2251
2025-01-01T06:31:00,0.4562,14.4341,69.5674
2025-01-01T06:32:00,0.3449,13.6212,81.3395
2025-01-01T06:33:00,0.3749,14.3234,65.6959
2025-01-01T06:34:00,0.3092,11.0168,72.9625
2025-01-01T06:35:00,0.3257,11.7851,73.7264
2025-01-01T06:36:00,0.2142,13.5417,66.3832
2025-01-01T06:37:00,0.1461,12.9295,64.3674
2025-01-01T06:38:00,0.1014,15.0295,72.3220
2025-01-01T06:39:00,0.2034,14.2400,60.9085
2025-01-01T06:40:00,0.0749,13.5739,70.1577
2025-01-01T06:41:00,0.0850,16.4267,74.5235
2025-01-01T06:42:00,0.1113,15.5124,65.4309
2025-01-01T06:43:00,0.0381,15.8204,67.7544
2025-01-01T06:44:00,0.0608,14.3966,69.7860
2025-01-01T06:45:00,0.1430,13.6047,73.6394
2025-01-01T06:46:00,0.1647,14.0628,68.0143
2025-01-01T06:47:00,0.2114,13.1386,72.9951
2025-01-01T06:48:00,0.2239,11.1104,70.1946
2025-01-01T06:49:00,0.3379,14.6663,66.1430
2025-01-01T06:50:00,0.3395,13.9044,72.3846
2025-01-01T06:51:00,0.4452,11.3963,73.9309
2025-01-01T06:52:00,0.4151,9.7935,71.6223
2025-01-01T06:53:00,0.4315,14.4232,68.9350
2025-01-01T06:54:00,0.5683,13.4978,78.8477
2025-01-01T06:55:00,0.6235,14.5339,64.5601
2025-01-01T06:56:00,0.5436,13.9186,64.3425
2025-01-01T06:57:00,0.5605,15.6833,73.0340
2025-01-01T06:58:00,0.4882,16.5794,70.1505
2025-01-01T06:59:00,0.5895,11.9914,71.0867
2025-01-01T07:00:00,0.4924,13.2625,74.3815
2025-01-01T07:01:00,0.4251,14.4511,68.1530
2025-01-01T07:02:00,0.4872,9.6774,74.3704
2025-01-01T07:03:00,0.3627,14.1483,74.1472
2025-01-01T07:04:00,0.3565,13.7473,68.0529
2025-01-01T07:05:00,0.2669,14.2523,71.1909
2025-01-01T07:06:00,0.1903,11.0684,75.5803
2025-01-01T07:07:00,0.1384,12.5565,66.8547
2025-01-01T07:08:00,0.2220,13.7990,72.6850
2025-01-01T07:09:00,0.0961,12.7699,67.7219
2025-01-01T07:10:00,0.0649,14.5832,67.7835
2025-01-01T07:11:00,0.0563,15.1077,69.4714
2025-01-01T07:12:00,0.0850,15.6419,72.1809
2025-01-01T07:13:00,0.0085,15.7632,70.0792
2025-01-01T07:14:00,0.1351,13.0215,75.0641
2025-01-01T07:15:00,0.0465,12.9609,73.1269
2025-01-01T07:16:00,0.1271,13.5029,62.7919
2025-01-01T07:17:00,0.0992,13.2381,72.9093
2025-01-01T07:18:00,0.2187,15.7285,75.6602
2025-01-01T07:19:00,0.3647,13.3558,78.9517
2025-01-01T07:20:00,0.3069,13.0216,81.3062
2025-01-01T07:21:00,0.4015,10.0366,82.0064
2025-01-01T07:22:00,0.4929,12.2078,73.6307
2025-01-01T07:23:00,0.6367,15.6769,74.9914
2025-01-01T07:24:00,0.5012,15.0196,77.0248
2025-01-01T07:25:00,0.6936,12.4706,72.9527
2025-01-01T07:26:00,0.6858,13.9915,75.4132
2025-01-01T07:27:00,0.7469,11.5706,72.4460
2025-01-01T07:28:00,0.7229,13.5944,68.5402
2025-01-01T07:29:00,0.6642,15.3365,74.4685
2025-01-01T07:30:00,0.6038,12.4742,75.3338
2025-01-01T07:31:00,0.7102,14.1564,78.1761
2025-01-01T07:32:00,0.6183,12.9995,76.1355
2025-01-01T07:33:00,0.5570,14.3771,80.0141
2025-01-01T07:34:00,0.3827,11.3257,82.8021
2025-01-01T07:35:00,0.4515,13.7511,77.3513
2025-01-01T07:36:00,0.2624,14.8341,70.8776
2025-01-01T07:37:00,0.1287,15.7310,73.9444
2025-01-01T07:38:00,0.1061,14.5300,87.6101
2025-01-01T07:39:00,0.1435,15.3062,79.1644
2025-01-01T07:40:00,-0.0252,15.5203,73.9925
2025-01-01T07:41:00,0.0335,13.8787,79.3656
2025-01-01T07:42:00,0.1100,12.4021,74.6967
2025-01-01T07:43:00,0.0077,11.9122,77.7728
2025-01-01T07:44:00,0.0384,13.0959,72.7446
2025-01-01T07:45:00,0.0482,15.0290,80.2805
2025-01-01T07:46:00,0.2820,12.1253,81.8960
2025-01-01T07:47:00,0.3552,13.7821,72.8424
2025-01-01T07:48:00,0.3214,9.3246,73.2635
2025-01-01T07:49:00,0.4516,13.2018,80.7260
2025-01-01T07:50:00,0.5362,9.6873,78.8243
2025-01-01T07:51:00,0.4980,14.1296,82.4968
2025-01-01T07:52:00,0.6993,13.3540,86.5727
2025-01-01T07:53:00,0.7576,14.9423,81.3703
2025-01-01T07:54:00,0.8177,15.1572,78.6635
2025-01-01T07:55:00,0.8686,14.5507,82.1971
2025-01-01T07:56:00,0.9153,12.1502,76.6578
2025-01-01T07:57:00,0.7728,11.8920,72.0143
2025-01-01T07:58:00,0.9497,14.8805,82.9559
2025-01-01T07:59:00,0.7943,12.0882,77.5502
2025-01-01T08:00:00,0.8063,15.0674,75.2160
2025-01-01T08:01:00,0.7274,13.5522,80.3197
2025-01-01T08:02:00,0.6804,14.1456,77.7648
2025-01-01T08:03:00,0.5032,12.0132,84.1216
2025-01-01T08:04:00,0.4564,14.4121,85.4555
2025-01-01T08:05:00,0.5780,12.8264,86.5643
2025-01-01T08:06:00,0.3694,13.5201,78.5494
2025-01-01T08:07:00,0.3567,11.7626,81.9993
2025-01-01T08:08:00,0.2480,12.1289,78.6142
2025-01-01T08:09:00,0.2286,11.7390,83.3354
2025-01-01T08:10:00,0.0535,14.1616,71.6477
2025-01-01T08:11:00,-0.0234,14.1908,82.5766
2025-01-01T08:12:00,0.1153,13.3520,83.8761
2025-01-01T08:13:00,0.1293,12.5490,76.8593
2025-01-01T08:14:00,0.2054,13.7850,86.9695
2025-01-01T08:15:00,0.1120,12.1882,82.2729
2025-01-01T08:16:00,0.2593,12.2063,87.2365
2025-01-01T08:17:00,0.3759,12.3959,88.3595
