timestamp,vibration,current,temperature
2025-01-01T01:46:00,0.2944,12.8322,64.0077
2025-01-01T01:47:00,0.3414,9.3183,68.1441
2025-01-01T01:48:00,0.2703,11.3271,71.612
2025-01-01T01:49:00,0.369,11.1966,72.8081
2025-01-01T01:50:00,0.3013,11.4162,67.9479
2025-01-01T01:51:00,0.4314,11.9085,69.894
2025-01-01T01:52:00,0.3413,12.8641,75.7875
2025-01-01T01:53:00,0.3917,11.7806,71.7727
2025-01-01T01:54:00,0.2846,11.8584,76.2858
2025-01-01T01:55:00,0.3836,10.9609,74.0819
2025-01-01T01:56:00,0.3048,12.5793,75.586
2025-01-01T01:57:00,0.3205,12.0729,70.4255
2025-01-01T01:58:00,0.3674,18.4725,78.3498
2025-01-01T01:59:00,0.3341,13.0664,64.9793
2025-01-01T02:00:00,0.2388,10.8981,72.1134
2025-01-01T02:01:00,0.3164,17.8681,67.97
2025-01-01T02:02:00,0.8688,13.4788,71.8727
2025-01-01T02:03:00,0.3362,11.6234,74.0145
2025-01-01T02:04:00,0.3866,12.9826,70.4525
2025-01-01T02:05:00,0.3005,11.9531,71.7574
2025-01-01T02:06:00,0.3446,12.8741,73.1044
2025-01-01T02:07:00,0.2872,9.6823,71.3253
2025-01-01T02:08:00,0.3427,24.2248,68.6942
2025-01-01T02:09:00,0.3994,10.862,64.6338
2025-01-01T02:10:00,1.1448,9.4912,104.8761
2025-01-01T02:11:00,0.3445,11.7404,75.3501
2025-01-01T02:12:00,0.3961,16.2816,74.5725
2025-01-01T02:13:00,0.3609,11.96,69.1769
2025-01-01T02:14:00,0.398,10.787,69.9001
2025-01-01T02:15:00,0.7018,10.3623,69.9708
2025-01-01T02:16:00,0.3388,10.8216,73.5465
2025-01-01T02:17:00,0.3737,12.324,70.3795
2025-01-01T02:18:00,0.2883,13.2049,75.596
2025-01-01T02:19:00,0.8295,13.0087,73.0656
2025-01-01T02:20:00,0.4138,11.3497,73.694
2025-01-01T02:21:00,0.4244,10.5439,70.8479
2025-01-01T02:22:00,0.2272,12.5312,75.6583
2025-01-01T02:23:00,0.4187,14.9248,72.2815
2025-01-01T02:24:00,0.3053,12.0961,68.3604
2025-01-01T02:25:00,0.2849,13.024,71.9132
2025-01-01T02:26:00,0.3598,10.9239,70.0055
2025-01-01T02:27:00,0.3176,12.509,91.9537
2025-01-01T02:28:00,0.4163,13.3674,69.9939
2025-01-01T02:29:00,0.356,13.2524,69.9723
2025-01-01T02:30:00,0.2909,8.1399,72.956
2025-01-01T02:31:00,0.404,21.9094,93.0244
2025-01-01T02:32:00,0.389,12.9121,67.4466
2025-01-01T02:33:00,0.3975,23.3867,71.5707
2025-01-01T02:34:00,0.3066,15.2803,74.7029
2025-01-01T02:35:00,0.3436,11.3948,64.572
2025-01-01T02:36:00,0.2655,10.0946,71.9534
2025-01-01T02:37:00,0.4878,11.1032,72.1265
2025-01-01T02:38:00,0.2217,12.6026,99.8731
2025-01-01T02:39:00,0.3585,10.1108,90.1517
2025-01-01T02:40:00,0.3197,12.8892,69.6984
2025-01-01T02:41:00,0.3383,10.1886,69.7244
2025-01-01T02:42:00,0.2954,10.1577,112.2481
2025-01-01T02:43:00,0.397,11.1871,65.9914
2025-01-01T02:44:00,0.4012,11.8029,72.7381
2025-01-01T02:45:00,0.3702,11.9662,95.1623
2025-01-01T02:46:00,0.449,11.8626,71.4827
2025-01-01T02:47:00,0.3692,12.1902,72.4164
2025-01-01T02:48:00,0.386,12.8427,71.5294
2025-01-01T02:49:00,0.3729,12.5609,74.6135
2025-01-01T02:50:00,1.1237,11.7564,71.2866
2025-01-01T02:51:00,0.8563,11.2475,70.1404
2025-01-01T02:52:00,0.2533,12.4302,70.9825
2025-01-01T02:53:00,0.3408,10.6813,75.0353
2025-01-01T02:54:00,0.4312,13.1039,73.8819
2025-01-01T02:55:00,0.438,11.6964,73.3863
2025-01-01T02:56:00,0.3355,12.5046,69.355
2025-01-01T02:57:00,1.0738,16.9167,73.7019
2025-01-01T02:58:00,0.3273,12.0408,73.4839
2025-01-01T02:59:00,0.3892,11.834,77.1416
2025-01-01T03:00:00,0.37,11.7312,96.9621
2025-01-01T03:01:00,0.3963,12.6276,71.0917
2025-01-01T03:02:00,0.5308,17.5384,73.6516
2025-01-01T03:03:00,0.3605,11.2315,72.3575
2025-01-01T03:04:00,0.426,11.2149,70.5465
2025-01-01T03:05:00,0.4089,12.4723,74.6805
2025-01-01T03:06:00,0.3577,12.2693,69.6483
2025-01-01T03:07:00,0.2808,10.8689,72.3701
2025-01-01T03:08:00,0.3548,21.9867,78.5362
2025-01-01T03:09:00,0.2925,10.9491,103.977
2025-01-01T03:10:00,0.3417,11.8639,76.4085
2025-01-01T03:11:00,0.8341,11.863,84.2787
2025-01-01T03:12:00,0.3348,10.5322,70.0686
2025-01-01T03:13:00,0.3756,15.7398,70.8817
2025-01-01T03:14:00,0.4314,12.3512,71.9677
2025-01-01T03:15:00,0.3368,13.0382,74.4248
2025-01-01T03:16:00,0.3672,13.6057,83.9211
2025-01-01T03:17:00,0.2943,11.6495,97.8787
2025-01-01T03:18:00,0.3491,11.9107,74.4446
2025-01-01T03:19:00,0.3525,11.3426,70.3187
2025-01-01T03:20:00,0.7008,12.3638,78.0086
2025-01-01T03:21:00,0.3163,12.0688,70.3654
2025-01-01T03:22:00,0.3584,12.0635,68.7478
2025-01-01T03:23:00,0.3195,10.9194,75.7259
2025-01-01T03:24:00,0.3947,13.7874,70.6637
2025-01-01T03:25:00,0.3499,21.8026,67.7824
2025-01-01T03:26:00,0.4044,13.8307,70.7576
2025-01-01T03:27:00,0.3598,12.2789,78.639
2025-01-01T03:28:00,0.3932,12.7238,72.053
2025-01-01T03:29:00,0.3648,11.9677,71.5515
2025-01-01T03:30:00,0.3574,11.3277,71.8033
2025-01-01T03:31:00,0.2415,12.425,73.0581
2025-01-01T03:32:00,0.3287,11.5264,72.6897
2025-01-01T03:33:00,0.2577,11.4389,95.6849
2025-01-01T03:34:00,0.9865,12.127,73.0794
2025-01-01T03:35:00,0.447,11.4728,76.7381
2025-01-01T03:36:00,0.387,11.8904,65.6663
2025-01-01T03:37:00,0.3503,10.1441,90.1424
2025-01-01T03:38:00,0.2699,10.6893,67.0166
2025-01-01T03:39:00,0.7926,11.8371,68.6148
2025-01-01T03:40:00,0.2185,11.6022,73.9707
2025-01-01T03:41:00,0.3788,12.4217,68.9152
2025-01-01T03:42:00,0.4574,13.2215,75.8348
2025-01-01T03:43:00,0.3171,13.1943,70.237
2025-01-01T03:44:00,0.3907,10.5539,67.2255
2025-01-01T03:45:00,0.396,11.6469,72.9623
2025-01-01T03:46:00,1.001,12.0756,69.8982
2025-01-01T03:47:00,0.3765,13.7713,75.4997
2025-01-01T03:48:00,0.2935,15.0253,71.8342
2025-01-01T03:49:00,0.3341,10.6723,96.7005
2025-01-01T03:50:00,0.3283,11.7325,71.9413
2025-01-01T03:51:00,0.4611,11.0451,74.1205
2025-01-01T03:52:00,0.3725,11.4793,101.8153
2025-01-01T03:53:00,0.3316,11.2371,74.0811
2025-01-01T03:54:00,0.4005,13.3367,74.5249
2025-01-01T03:55:00,0.2939,11.388,73.5534
2025-01-01T03:56:00,0.2919,12.7369,73.282
2025-01-01T03:57:00,0.9614,12.1378,100.4919
2025-01-01T03:58:00,0.3562,12.0402,75.613
2025-01-01T03:59:00,0.6583,11.8903,73.1362
2025-01-01T04:00:00,0.3875,9.6737,72.3197
2025-01-01T04:01:00,0.2964,12.1944,68.2535
2025-01-01T04:02:00,0.4027,10.3224,68.1124
2025-01-01T04:03:00,0.3518,14.4758,68.5997
2025-01-01T04:04:00,0.3505,11.3845,68.9152
2025-01-01T04:05:00,0.3357,11.3896,100.2509
2025-01-01T04:06:00,0.3594,12.2475,95.627
2025-01-01T04:07:00,0.3098,10.7234,74.7717
2025-01-01T04:08:00,0.3927,12.0262,67.6642
2025-01-01T04:09:00,0.2978,11.1518,74.2003
2025-01-01T04:10:00,0.3569,13.434,72.2907
2025-01-01T04:11:00,0.3267,12.2585,75.5137
2025-01-01T04:12:00,0.3683,11.3304,71.9694
2025-01-01T04:13:00,0.333,10.7062,73.4786
2025-01-01T04:14:00,0.394,11.5934,75.1637
2025-01-01T04:15:00,0.4415,13.5137,76.2887
2025-01-01T04:16:00,0.3087,11.7001,74.4305
2025-01-01T04:17:00,0.3967,12.3681,62.0203
2025-01-01T04:18:00,0.3359,11.0733,73.5911
2025-01-01T04:19:00,0.4025,11.6307,105.7553
2025-01-01T04:20:00,0.3691,12.1242,74.9261
2025-01-01T04:21:00,0.3756,10.5454,66.1195
2025-01-01T04:22:00,0.3383,11.1194,66.1895
2025-01-01T04:23:00,0.3427,13.2993,102.3278
2025-01-01T04:24:00,0.3006,12.1013,80.9459
2025-01-01T04:25:00,0.3933,11.3177,105.8174
2025-01-01T04:26:00,0.3628,10.1686,76.364
2025-01-01T04:27:00,0.3578,11.3873,71.7974
2025-01-01T04:28:00,0.3029,10.4772,77.1147
2025-01-01T04:29:00,0.262,12.4202,69.2343
2025-01-01T04:30:00,0.3388,13.4295,65.1475
2025-01-01T04:31:00,0.3786,10.7026,69.5417
2025-01-01T04:32:00,0.3755,11.4726,64.1291
2025-01-01T04:33:00,0.3652,11.8603,75.725
2025-01-01T04:34:00,0.3791,14.1577,74.2667
2025-01-01T04:35:00,0.3461,11.504,70.6455
2025-01-01T04:36:00,0.3093,13.9449,100.33
2025-01-01T04:37:00,0.3461,10.9475,70.4117
2025-01-01T04:38:00,0.3403,12.2962,71.6508
2025-01-01T04:39:00,0.3611,10.068,71.4626
2025-01-01T04:40:00,0.3666,12.1674,99.7555
2025-01-01T04:41:00,0.4007,20.2707,76.2972
2025-01-01T04:42:00,0.3422,12.8168,67.1028
2025-01-01T04:43:00,0.3235,11.7714,73.512
2025-01-01T04:44:00,0.3266,11.686,72.2293
2025-01-01T04:45:00,0.4195,13.9533,70.4196
2025-01-01T04:46:00,0.3831,10.8537,66.6233
2025-01-01T04:47:00,0.3316,11.5481,68.5089
2025-01-01T04:48:00,0.339,11.7804,73.9514
2025-01-01T04:49:00,0.3466,13.4322,73.086
2025-01-01T04:50:00,0.3371,10.7998,67.6964
2025-01-01T04:51:00,0.3602,10.1357,69.9264
2025-01-01T04:52:00,0.33,12.8105,74.0641
2025-01-01T04:53:00,0.338,10.1988,67.8652
2025-01-01T04:54:00,0.3598,10.6582,69.0894
2025-01-01T04:55:00,0.4019,13.1323,108.8627
2025-01-01T04:56:00,0.3321,12.5267,87.9546
2025-01-01T04:57:00,0.3497,11.3697,71.4826
2025-01-01T04:58:00,0.3303,12.3117,76.1022
2025-01-01T04:59:00,0.226,11.423,69.7853
2025-01-01T05:00:00,0.397,13.0122,68.6877
2025-01-01T05:01:00,0.3267,12.2511,75.2199
2025-01-01T05:02:00,0.4707,11.1397,75.3292
2025-01-01T05:03:00,0.4233,12.4183,71.761
2025-01-01T05:04:00,0.4194,11.5038,70.3126
2025-01-01T05:05:00,0.3688,13.0185,68.0222
2025-01-01T05:06:00,0.3495,24.7106,72.132
2025-01-01T05:07:00,0.3715,11.0148,69.506
2025-01-01T05:08:00,0.2768,12.0797,76.0428
2025-01-01T05:09:00,0.791,13.1972,72.468
2025-01-01T05:10:00,0.3337,12.8332,68.1625
2025-01-01T05:11:00,0.4917,12.1205,71.2132
2025-01-01T05:12:00,0.3309,10.9909,69.7748
2025-01-01T05:13:00,0.3532,9.0686,73.1081
2025-01-01T05:14:00,0.2998,10.7399,71.177
2025-01-01T05:15:00,0.3252,13.0102,75.6386
2025-01-01T05:16:00,0.3165,11.918,71.9234
2025-01-01T05:17:00,0.3725,25.801,68.7341
2025-01-01T05:18:00,0.3568,14.3886,67.9628
2025-01-01T05:19:00,1.0421,13.49,73.1725
2025-01-01T05:20:00,0.6388,11.783,71.1051
2025-01-01T05:21:00,0.3464,11.4298,70.454
2025-01-01T05:22:00,0.3128,11.3964,73.1941
2025-01-01T05:23:00,0.3698,13.2998,73.8634
2025-01-01T05:24:00,0.3253,10.1176,72.5658
2025-01-01T05:25:00,0.2988,12.0804,76.4014
2025-01-01T05:26:00,1.2,12.4339,69.8371
2025-01-01T05:27:00,0.3353,11.2455,73.0915
2025-01-01T05:28:00,0.8176,11.7201,71.6808
2025-01-01T05:29:00,0.939,25.4004,76.9493
2025-01-01T05:30:00,0.3248,18.9159,72.3446
2025-01-01T05:31:00,0.3566,11.3076,74.5949
2025-01-01T05:32:00,0.3276,10.5959,67.4616
2025-01-01T05:33:00,0.2959,11.078,70.4864
2025-01-01T05:34:00,0.7521,23.2152,74.6701
2025-01-01T05:35:00,0.3482,11.3572,66.7188
2025-01-01T05:36:00,0.3282,10.6601,72.7639
2025-01-01T05:37:00,0.3174,9.8967,71.6799
2025-01-01T05:38:00,0.3637,12.0,93.0482
2025-01-01T05:39:00,0.3653,13.1975,70.1612
2025-01-01T05:40:00,0.3928,13.5794,69.5407
2025-01-01T05:41:00,0.3148,9.1439,68.7769
2025-01-01T05:42:00,0.3031,12.7874,71.7033
2025-01-01T05:43:00,0.4147,17.5239,70.6008
2025-01-01T05:44:00,0.2301,16.2543,75.9225
2025-01-01T05:45:00,0.3842,14.9701,69.7643
2025-01-01T05:46:00,0.4063,14.4936,69.7436
2025-01-01T05:47:00,0.3149,11.9168,69.2578
2025-01-01T05:48:00,0.6162,13.0376,68.006
2025-01-01T05:49:00,0.4135,10.9878,72.4848
2025-01-01T05:50:00,0.3072,10.5487,71.6235
2025-01-01T05:51:00,0.9874,21.3774,71.0847
2025-01-01T05:52:00,0.3478,19.3372,69.2762
2025-01-01T05:53:00,0.3506,9.6196,65.9794
2025-01-01T05:54:00,0.4594,12.0844,70.7612
2025-01-01T05:55:00,0.3509,12.0367,73.3779
2025-01-01T05:56:00,0.3904,10.2918,69.4922
2025-01-01T05:57:00,0.3715,9.7518,76.2018
2025-01-01T05:58:00,0.3496,10.3583,72.6125
2025-01-01T05:59:00,0.3067,12.2574,73.655
2025-01-01T06:00:00,1.0263,21.443,72.5698
2025-01-01T06:01:00,0.3495,11.2863,72.1195
2025-01-01T06:02:00,0.9474,11.3513,68.8436
2025-01-01T06:03:00,0.2861,11.5761,80.3983
2025-01-01T06:04:00,0.4221,12.2376,74.3191
2025-01-01T06:05:00,0.1786,11.4874,76.7496
2025-01-01T06:06:00,0.422,12.1479,68.762
2025-01-01T06:07:00,0.2778,10.4226,65.8153
2025-01-01T06:08:00,0.369,12.8687,73.716
2025-01-01T06:09:00,0.396,12.2012,66.8595
2025-01-01T06:10:00,0.3566,12.7006,71.3636
2025-01-01T06:11:00,0.3923,14.4651,66.689
2025-01-01T06:12:00,0.4232,12.6372,72.1296
2025-01-01T06:13:00,0.3498,13.1545,102.047
2025-01-01T06:14:00,0.3291,13.914,75.1534
2025-01-01T06:15:00,0.3409,12.0965,70.6974
2025-01-01T06:16:00,0.3104,11.238,73.7054
2025-01-01T06:17:00,0.3579,11.2287,71.9208
2025-01-01T06:18:00,0.2426,14.0357,76.0581
2025-01-01T06:19:00,0.3599,10.5931,72.1314
2025-01-01T06:20:00,0.3078,18.3467,69.0627
2025-01-01T06:21:00,0.3647,12.0844,93.3655
2025-01-01T06:22:00,0.3787,10.9475,68.1114
2025-01-01T06:23:00,0.355,11.0687,64.2976
2025-01-01T06:24:00,0.3675,12.8942,73.4695
2025-01-01T06:25:00,0.7469,11.6251,76.5528
2025-01-01T06:26:00,0.3232,12.1644,71.6447
2025-01-01T06:27:00,0.3429,18.1489,74.7285
2025-01-01T06:28:00,0.7844,12.302,73.2264
2025-01-01T06:29:00,0.3352,10.5266,72.3004
2025-01-01T06:30:00,1.0496,13.1097,70.1678
2025-01-01T06:31:00,0.353,14.417,68.3599
2025-01-01T06:32:00,0.2229,11.8792,67.498
2025-01-01T06:33:00,0.2891,12.7495,71.1233
2025-01-01T06:34:00,0.3364,17.1756,95.4387
2025-01-01T06:35:00,0.3658,11.961,69.2361
2025-01-01T06:36:00,0.3512,12.1396,66.18
2025-01-01T06:37:00,0.2835,11.072,70.0107
2025-01-01T06:38:00,0.3078,11.7108,71.4477
2025-01-01T06:39:00,0.3292,12.3446,74.562
2025-01-01T06:40:00,0.3427,10.5832,81.2817
2025-01-01T06:41:00,0.3205,10.1882,76.2558
2025-01-01T06:42:00,0.3481,11.1277,73.8097
2025-01-01T06:43:00,0.2823,19.2127,70.7584
2025-01-01T06:44:00,0.6078,13.3663,73.6063
2025-01-01T06:45:00,0.3776,11.3829,70.5577
2025-01-01T06:46:00,0.361,12.6108,72.7256
2025-01-01T06:47:00,0.3962,11.938,69.6783
2025-01-01T06:48:00,0.3602,9.2515,74.4913
2025-01-01T06:49:00,0.8379,11.4831,69.9405
2025-01-01T06:50:00,0.3431,11.2658,75.8305
2025-01-01T06:51:00,0.3081,11.1652,68.9522
2025-01-01T06:52:00,0.2575,9.6226,69.6609
2025-01-01T06:53:00,0.412,12.3801,70.879
2025-01-01T06:54:00,0.3985,22.5455,99.3625
2025-01-01T06:55:00,0.3531,12.0391,77.381
2025-01-01T06:56:00,0.3314,11.5963,70.0104
2025-01-01T06:57:00,0.2925,12.6599,75.1661
2025-01-01T06:58:00,0.3689,12.9162,74.1398
2025-01-01T06:59:00,0.3364,10.7147,76.8336
2025-01-01T07:00:00,0.3506,11.9602,74.2827
2025-01-01T07:01:00,0.9336,11.107,100.5678
2025-01-01T07:02:00,0.3116,15.696,69.9655
2025-01-01T07:03:00,0.3552,12.7568,69.9066
2025-01-01T07:04:00,0.3155,11.1276,71.5446
2025-01-01T07:05:00,1.0737,11.869,69.4956
2025-01-01T07:06:00,0.3871,10.793,92.5847
2025-01-01T07:07:00,0.2566,12.4215,74.1644
2025-01-01T07:08:00,0.369,12.1283,75.0179
2025-01-01T07:09:00,0.3974,10.9262,72.1731
2025-01-01T07:10:00,0.2924,11.0042,71.6311
2025-01-01T07:11:00,0.4123,11.5805,67.1295
2025-01-01T07:12:00,0.2168,13.8243,71.5442
2025-01-01T07:13:00,0.3603,11.4619,70.4223
2025-01-01T07:14:00,0.3157,24.3963,72.2639
2025-01-01T07:15:00,0.3397,12.7835,76.5704
2025-01-01T07:16:00,0.3419,9.0083,72.7427
2025-01-01T07:17:00,0.4121,11.1937,71.3832
2025-01-01T07:18:00,0.2278,11.5601,71.9087
2025-01-01T07:19:00,0.3713,12.1061,74.4416
2025-01-01T07:20:00,0.353,10.3351,74.7449
2025-01-01T07:21:00,0.5826,12.4597,78.1322
2025-01-01T07:22:00,0.3643,12.2194,71.3384
2025-01-01T07:23:00,0.7437,13.2949,67.5057
2025-01-01T07:24:00,0.2874,13.2774,73.0768
2025-01-01T07:25:00,0.3919,11.4792,70.8882
2025-01-01T07:26:00,0.3604,12.6245,99.7401
2025-01-01T07:27:00,0.3309,12.3628,75.0993
2025-01-01T07:28:00,0.43,12.8328,68.6043
2025-01-01T07:29:00,0.2592,15.2495,72.5138
2025-01-01T07:30:00,0.372,11.2603,71.1893
2025-01-01T07:31:00,0.2657,11.0234,72.6979
2025-01-01T07:32:00,0.4928,11.1184,72.8338
2025-01-01T07:33:00,0.927,12.6315,92.1423
2025-01-01T07:34:00,0.3646,16.8257,72.2314
2025-01-01T07:35:00,0.4124,11.3602,72.3783
2025-01-01T07:36:00,0.3417,8.365,72.6219
2025-01-01T07:37:00,0.3943,11.1411,71.31
2025-01-01T07:38:00,0.3321,22.4818,75.786
2025-01-01T07:39:00,0.389,19.8342,72.4349
2025-01-01T07:40:00,0.378,11.4274,70.1777
2025-01-01T07:41:00,0.4135,10.182,70.3516
2025-01-01T07:42:00,0.4422,10.8428,66.1303
2025-01-01T07:43:00,0.3733,13.3178,74.1626
2025-01-01T07:44:00,0.2347,12.6698,73.8575
2025-01-01T07:45:00,0.3779,13.1055,68.503
2025-01-01T07:46:00,0.2645,18.4226,72.9163
2025-01-01T07:47:00,0.7847,24.5561,73.3053
2025-01-01T07:48:00,0.4173,14.0087,71.14
2025-01-01T07:49:00,0.3601,19.9465,100.61
2025-01-01T07:50:00,0.3118,8.8481,74.2157
2025-01-01T07:51:00,0.2576,11.5114,69.6726
2025-01-01T07:52:00,0.2965,10.0028,73.3476
2025-01-01T07:53:00,0.3469,10.1141,65.8275
2025-01-01T07:54:00,0.2843,9.9214,76.2497
2025-01-01T07:55:00,1.1895,19.4656,70.5413
2025-01-01T07:56:00,0.2804,10.0539,73.6054
2025-01-01T07:57:00,0.3173,10.3931,71.6675
2025-01-01T07:58:00,0.3351,11.6639,68.7294
2025-01-01T07:59:00,0.3253,12.1263,93.8801
2025-01-01T08:00:00,0.3786,12.9562,71.0693
2025-01-01T08:01:00,0.242,12.5917,76.7356
2025-01-01T08:02:00,0.3879,13.4629,72.9115
2025-01-01T08:03:00,0.3187,10.0093,75.2776
2025-01-01T08:04:00,0.3313,12.7977,72.3786
2025-01-01T08:05:00,1.2537,12.7014,94.0878
2025-01-01T08:06:00,0.4075,11.9579,71.6101
2025-01-01T08:07:00,0.266,12.9478,71.6397
2025-01-01T08:08:00,0.2986,11.9281,69.5009
2025-01-01T08:09:00,0.3849,11.6473,103.9541
2025-01-01T08:10:00,0.2977,13.6723,73.6551
2025-01-01T08:11:00,0.2707,13.0645,72.7203
2025-01-01T08:12:00,0.2829,12.7199,79.4095
2025-01-01T08:13:00,0.3372,12.3732,95.5264
2025-01-01T08:14:00,0.2715,11.7226,72.2809
2025-01-01T08:15:00,0.8371,12.7099,67.2202
2025-01-01T08:16:00,0.4378,12.7297,65.5337
2025-01-01T08:17:00,0.7171,11.6783,73.1768
2025-01-01T08:18:00,0.3365,11.3042,70.6711
2025-01-01T08:19:00,0.2189,10.459,73.2752
